Source.Name,Tracking No,Scan Type,Scan Date,Scan Entered into CME,Latitude,Longitude,Run No.
WCP205 Apr 19 GPS.xlsx,LV148366578NZ,Out for Delivery,17/04/2019 10:05,17/04/2019 10:08,-41.2586361,174.7881246,WCP205
WCP205 Apr 19 GPS.xlsx,LD310342215NZ,Out for Delivery,17/04/2019 10:06,17/04/2019 10:08,-41.2586361,174.7881246,WCP205
WCP205 Apr 19 GPS.xlsx,8744793482112601WLG000OS,Out for Delivery,17/04/2019 10:06,17/04/2019 10:08,-41.2586361,174.7881246,WCP205
WCP205 Apr 19 GPS.xlsx,LE640500099NZ,Out for Delivery,17/04/2019 10:06,17/04/2019 10:08,-41.2586361,174.7881246,WCP205
WCP205 Apr 19 GPS.xlsx,LV147687474NZ,Out for Delivery,17/04/2019 10:06,17/04/2019 10:08,-41.2586361,174.7881246,WCP205
WCP205 Apr 19 GPS.xlsx,4355150009533501WLG001OS,Out for Delivery,17/04/2019 10:06,17/04/2019 10:08,-41.2586361,174.7881246,WCP205
WCP205 Apr 19 GPS.xlsx,8000003478947001WLG000HN,Out for Delivery,17/04/2019 10:06,17/04/2019 10:08,-41.2586361,174.7881246,WCP205
WCP205 Apr 19 GPS.xlsx,01942103130007199052,Out for Delivery,17/04/2019 10:06,17/04/2019 10:08,-41.2586361,174.7881246,WCP205
WCP205 Apr 19 GPS.xlsx,3914880206477601WLG003QN,Out for Delivery,17/04/2019 10:06,17/04/2019 10:08,-41.2586361,174.7881246,WCP205
WCP205 Apr 19 GPS.xlsx,8230213482049601WLG000JN,Out for Delivery,17/04/2019 10:06,17/04/2019 10:08,-41.2586361,174.7881246,WCP205
WCP205 Apr 19 GPS.xlsx,FF159300590NZ,Out for Delivery,17/04/2019 10:07,17/04/2019 10:08,-41.2586361,174.7881246,WCP205
WCP205 Apr 19 GPS.xlsx,LW113552257NZ,Out for Delivery,17/04/2019 10:07,17/04/2019 10:08,-41.2586361,174.7881246,WCP205
WCP205 Apr 19 GPS.xlsx,HA214187310NZ,Out for Delivery,17/04/2019 10:07,17/04/2019 10:08,-41.2586361,174.7881246,WCP205
WCP205 Apr 19 GPS.xlsx,OD311906071NZ,Out for Delivery,17/04/2019 10:07,17/04/2019 10:08,-41.2586361,174.7881246,WCP205
WCP205 Apr 19 GPS.xlsx,HA214833150NZ,Out for Delivery,17/04/2019 10:07,17/04/2019 10:08,-41.2586361,174.7881246,WCP205
WCP205 Apr 19 GPS.xlsx,OD311843969NZ,Out for Delivery,17/04/2019 10:07,17/04/2019 10:08,-41.2586361,174.7881246,WCP205
WCP205 Apr 19 GPS.xlsx,LT147737621NZ,Out for Delivery,17/04/2019 10:07,17/04/2019 10:08,-41.2586361,174.7881246,WCP205
WCP205 Apr 19 GPS.xlsx,SA815502076NZ,Out for Delivery,17/04/2019 10:07,17/04/2019 10:08,-41.2586361,174.7881246,WCP205
WCP205 Apr 19 GPS.xlsx,4493740000104201WLG001IS,Out for Delivery,17/04/2019 10:07,17/04/2019 10:08,-41.2586361,174.7881246,WCP205
WCP205 Apr 19 GPS.xlsx,1010410008707701WLG003HS,Out for Delivery,17/04/2019 10:07,17/04/2019 10:08,-41.2586361,174.7881246,WCP205
WCP205 Apr 19 GPS.xlsx,HA197345115NZ,Out for Delivery,17/04/2019 10:07,17/04/2019 10:08,-41.2586361,174.7881246,WCP205
WCP205 Apr 19 GPS.xlsx,4560240005800901WLG001ON,Out for Delivery,17/04/2019 10:07,17/04/2019 10:08,-41.2586361,174.7881246,WCP205
WCP205 Apr 19 GPS.xlsx,HA215177163NZ,Out for Delivery,17/04/2019 10:07,17/04/2019 10:08,-41.2586361,174.7881246,WCP205
WCP205 Apr 19 GPS.xlsx,4465260001359901WLG001JS,Out for Delivery,17/04/2019 10:07,17/04/2019 10:08,-41.2586361,174.7881246,WCP205
WCP205 Apr 19 GPS.xlsx,4660270000192001WLG002JS,Out for Delivery,17/04/2019 10:07,17/04/2019 10:08,-41.2586361,174.7881246,WCP205
WCP205A Apr 19 GPS.xlsx,3217750002221801WLG002AN,Out for Delivery,24/04/2019 18:05,24/04/2019 18:14,-41.257003,174.7875228,WCP205A
WCP205A Apr 19 GPS.xlsx,00194210120392130688,Out for Delivery,24/04/2019 18:05,24/04/2019 18:14,-41.257003,174.7875228,WCP205A
WCP205A Apr 19 GPS.xlsx,3914490816149101WLG015AN,Out for Delivery,24/04/2019 18:05,24/04/2019 18:14,-41.257003,174.7875228,WCP205A
WCP205A Apr 19 GPS.xlsx,3479750506029001WLG015AN,Out for Delivery,24/04/2019 18:05,24/04/2019 18:14,-41.257003,174.7875228,WCP205A
WCP205A Apr 19 GPS.xlsx,SI062678361NZ,Out for Delivery,24/04/2019 18:05,24/04/2019 18:14,-41.257003,174.7875228,WCP205A
WCP205A Apr 19 GPS.xlsx,2496260046049501ERR005AN,Out for Delivery,24/04/2019 18:05,24/04/2019 18:14,-41.257003,174.7875228,WCP205A
WCP205A Apr 19 GPS.xlsx,EM027507207NZ,Out for Delivery,24/04/2019 18:05,24/04/2019 18:14,-41.257003,174.7875228,WCP205A
WCP205A Apr 19 GPS.xlsx,4498800172116801WLG001AN,Out for Delivery,24/04/2019 18:05,24/04/2019 18:14,-41.257003,174.7875228,WCP205A
WCP205A Apr 19 GPS.xlsx,4681280001545101WLG002JN,Out for Delivery,24/04/2019 18:05,24/04/2019 18:14,-41.257003,174.7875228,WCP205A
WCP205A Apr 19 GPS.xlsx,SJ131939382NZ,Out for Delivery,24/04/2019 18:05,24/04/2019 18:14,-41.257003,174.7875228,WCP205A
WCP205A Apr 19 GPS.xlsx,HA210162431NZ,Out for Delivery,24/04/2019 18:05,24/04/2019 18:14,-41.257003,174.7875228,WCP205A
WCP205A Apr 19 GPS.xlsx,HA206777725NZ,Out for Delivery,24/04/2019 18:06,24/04/2019 18:14,-41.257003,174.7875228,WCP205A
WCP205A Apr 19 GPS.xlsx,LJ107526638NZ,Out for Delivery,24/04/2019 18:06,24/04/2019 18:14,-41.257003,174.7875228,WCP205A
WCP205A Apr 19 GPS.xlsx,4498800172186601WLG001AN,Out for Delivery,24/04/2019 18:06,24/04/2019 18:14,-41.257003,174.7875228,WCP205A
WCP205A Apr 19 GPS.xlsx,2307180023933001WLG001AS,Out for Delivery,24/04/2019 18:06,24/04/2019 18:14,-41.257003,174.7875228,WCP205A
WCP205A Apr 19 GPS.xlsx,4536540000111501WLG003AS,Out for Delivery,24/04/2019 18:06,24/04/2019 18:14,-41.257003,174.7875228,WCP205A
WCP205A Apr 19 GPS.xlsx,00106629190117412679,Out for Delivery,24/04/2019 18:06,24/04/2019 18:14,-41.257003,174.7875228,WCP205A
WCP205A Apr 19 GPS.xlsx,EZ622104865NZ,Out for Delivery,24/04/2019 18:06,24/04/2019 18:14,-41.257003,174.7875228,WCP205A
WCP205A Apr 19 GPS.xlsx,2809330804649510WLG004AN,Out for Delivery,24/04/2019 18:06,24/04/2019 18:14,-41.257003,174.7875228,WCP205A
WCP205A Apr 19 GPS.xlsx,EZ622102201NZ,Out for Delivery,24/04/2019 18:06,24/04/2019 18:14,-41.257003,174.7875228,WCP205A
WCP205A Apr 19 GPS.xlsx,8543373486003101WLG002AN,Out for Delivery,24/04/2019 18:06,24/04/2019 18:14,-41.257003,174.7875228,WCP205A
WCP205A Apr 19 GPS.xlsx,00194210120392129835,Out for Delivery,24/04/2019 18:07,24/04/2019 18:14,-41.257003,174.7875228,WCP205A
WCP205A Apr 19 GPS.xlsx,00194210120392129804,Out for Delivery,24/04/2019 18:07,24/04/2019 18:14,-41.257003,174.7875228,WCP205A
WCP205A Apr 19 GPS.xlsx,00194210120392129828,Out for Delivery,24/04/2019 18:07,24/04/2019 18:14,-41.257003,174.7875228,WCP205A
WCP205A Apr 19 GPS.xlsx,00194210120392129842,Out for Delivery,24/04/2019 18:08,24/04/2019 18:14,-41.257003,174.7875228,WCP205A
WCP205A Apr 19 GPS.xlsx,00194210120392129811,Out for Delivery,24/04/2019 18:08,24/04/2019 18:14,-41.257003,174.7875228,WCP205A
WCP205A Apr 19 GPS.xlsx,2209800025572501WLG000HN,Out for Delivery,24/04/2019 18:08,24/04/2019 18:14,-41.257003,174.7875228,WCP205A
WCP205A Apr 19 GPS.xlsx,4368350002912801WLG001JS,Out for Delivery,24/04/2019 18:08,24/04/2019 18:14,-41.257003,174.7875228,WCP205A
WCP205A Apr 19 GPS.xlsx,4503750011234401WLG004AS,Out for Delivery,24/04/2019 18:08,24/04/2019 18:14,-41.257003,174.7875228,WCP205A
WCP205A Apr 19 GPS.xlsx,4760970000106901WLG002HN,Out for Delivery,24/04/2019 18:08,24/04/2019 18:14,-41.257003,174.7875228,WCP205A
WCP205A Apr 19 GPS.xlsx,4475660001746901WLG001HN,Out for Delivery,24/04/2019 18:09,24/04/2019 18:14,-41.257003,174.7875228,WCP205A
WCP205A Apr 19 GPS.xlsx,2209800025567201WLG000HN,Out for Delivery,24/04/2019 18:09,24/04/2019 18:14,-41.257003,174.7875228,WCP205A
WCP205A Apr 19 GPS.xlsx,FF159459655NZ,Out for Delivery,24/04/2019 18:09,24/04/2019 18:14,-41.257003,174.7875228,WCP205A
WCP205A Apr 19 GPS.xlsx,FF159459664NZ,Out for Delivery,24/04/2019 18:09,24/04/2019 18:14,-41.257003,174.7875228,WCP205A
WCP205A Apr 19 GPS.xlsx,LE157529345NZ,Out for Delivery,24/04/2019 18:09,24/04/2019 18:14,-41.257003,174.7875228,WCP205A
WCP205A Apr 19 GPS.xlsx,4525000003942701WLG003AN,Out for Delivery,24/04/2019 18:09,24/04/2019 18:14,-41.257003,174.7875228,WCP205A
WCP205A Apr 19 GPS.xlsx,EZ622107328NZ,Out for Delivery,24/04/2019 18:09,24/04/2019 18:14,-41.257003,174.7875228,WCP205A
WCP205A Apr 19 GPS.xlsx,2720230010078701WLG001AS,Out for Delivery,24/04/2019 18:09,24/04/2019 18:14,-41.257003,174.7875228,WCP205A
WCP205A Apr 19 GPS.xlsx,EE050017508NZ,Out for Delivery,24/04/2019 18:09,24/04/2019 18:14,-41.257003,174.7875228,WCP205A
WCP205A Apr 19 GPS.xlsx,8707463489000401WLG004QS,Out for Delivery,24/04/2019 18:09,24/04/2019 18:14,-41.257003,174.7875228,WCP205A
WCP205A Apr 19 GPS.xlsx,2746750000247601WLG001AS,Out for Delivery,24/04/2019 18:09,24/04/2019 18:14,-41.257003,174.7875228,WCP205A
WCP205A Apr 19 GPS.xlsx,4751900005037201WLG002AS,Out for Delivery,24/04/2019 18:10,24/04/2019 18:14,-41.257003,174.7875228,WCP205A
WCP205A Apr 19 GPS.xlsx,4580020024347101WLG001HN,Out for Delivery,24/04/2019 18:10,24/04/2019 18:14,-41.257003,174.7875228,WCP205A
WCP205A Apr 19 GPS.xlsx,4762300000101201WLG025HN,Out for Delivery,24/04/2019 18:10,24/04/2019 18:14,-41.257003,174.7875228,WCP205A
WCP205A Apr 19 GPS.xlsx,2168658545378901WLG003JN,Out for Delivery,24/04/2019 18:10,24/04/2019 18:14,-41.257003,174.7875228,WCP205A
WCP205A Apr 19 GPS.xlsx,4659410001010201WLG002HS,Out for Delivery,24/04/2019 18:10,24/04/2019 18:14,-41.257003,174.7875228,WCP205A
WCP205A Apr 19 GPS.xlsx,2809330805029110WLG003FN,Out for Delivery,24/04/2019 18:11,24/04/2019 18:14,-41.257003,174.7875228,WCP205A
WCP205A Apr 19 GPS.xlsx,MR133379629NZ,Out for Delivery,24/04/2019 18:11,24/04/2019 18:14,-41.257003,174.7875228,WCP205A
WCP205A Apr 19 GPS.xlsx,HA184578155NZ,Out for Delivery,24/04/2019 18:11,24/04/2019 18:14,-41.257003,174.7875228,WCP205A
WCP205A Apr 19 GPS.xlsx,HA214064219NZ,Out for Delivery,24/04/2019 18:11,24/04/2019 18:14,-41.257003,174.7875228,WCP205A
WCP205A Apr 19 GPS.xlsx,2952235590614901WLG001MN,Out for Delivery,24/04/2019 18:11,24/04/2019 18:14,-41.257003,174.7875228,WCP205A
WCP205A Apr 19 GPS.xlsx,4580020024482001WLG001HN,Out for Delivery,24/04/2019 18:11,24/04/2019 18:14,-41.257003,174.7875228,WCP205A
WCP205A Apr 19 GPS.xlsx,SA805017821NZ,Out for Delivery,24/04/2019 18:11,24/04/2019 18:14,-41.257003,174.7875228,WCP205A
WCP205A Apr 19 GPS.xlsx,SA814797860NZ,Out for Delivery,24/04/2019 18:12,24/04/2019 18:14,-41.257003,174.7875228,WCP205A
WCP205A Apr 19 GPS.xlsx,LV147121826NZ,Out for Delivery,24/04/2019 18:12,24/04/2019 18:14,-41.257003,174.7875228,WCP205A
WCP205A Apr 19 GPS.xlsx,4443580006954201WLG001ON,Out for Delivery,24/04/2019 18:12,24/04/2019 18:14,-41.257003,174.7875228,WCP205A
WCP205A Apr 19 GPS.xlsx,2608400012235001WLG001PN,Out for Delivery,24/04/2019 18:12,24/04/2019 18:14,-41.257003,174.7875228,WCP205A
WCP205A Apr 19 GPS.xlsx,LV147150694NZ,Out for Delivery,24/04/2019 18:12,24/04/2019 18:14,-41.257003,174.7875228,WCP205A
WCP205A Apr 19 GPS.xlsx,LE156660687NZ,Out for Delivery,24/04/2019 18:12,24/04/2019 18:14,-41.257003,174.7875228,WCP205A
WCP205A Apr 19 GPS.xlsx,SA816228971NZ,Out for Delivery,24/04/2019 18:12,24/04/2019 18:14,-41.257003,174.7875228,WCP205A
WCP205A Apr 19 GPS.xlsx,2952239350617101WLG001MS,Out for Delivery,24/04/2019 18:12,24/04/2019 18:14,-41.257003,174.7875228,WCP205A
WCP205A Apr 19 GPS.xlsx,8219493489000401WLG003JN,Out for Delivery,24/04/2019 18:12,24/04/2019 18:14,-41.257003,174.7875228,WCP205A
WCP205A Apr 19 GPS.xlsx,8362163489003401WLG000ON,Out for Delivery,24/04/2019 18:12,24/04/2019 18:14,-41.257003,174.7875228,WCP205A
WCP205A Apr 19 GPS.xlsx,8441513488011501WLG000AN,Out for Delivery,24/04/2019 18:12,24/04/2019 18:14,-41.257003,174.7875228,WCP205A
WCP205A Apr 19 GPS.xlsx,LV147304055NZ,Out for Delivery,24/04/2019 18:12,24/04/2019 18:14,-41.257003,174.7875228,WCP205A
WCP205A Apr 19 GPS.xlsx,HA214893618NZ,Out for Delivery,24/04/2019 18:12,24/04/2019 18:14,-41.257003,174.7875228,WCP205A
WCP205A Apr 19 GPS.xlsx,4828870003861101WLG002OS,Out for Delivery,24/04/2019 18:12,24/04/2019 18:14,-41.257003,174.7875228,WCP205A
WCP205A Apr 19 GPS.xlsx,SA810382368NZ,Out for Delivery,24/04/2019 18:13,24/04/2019 18:14,-41.257003,174.7875228,WCP205A
WCP205A Apr 19 GPS.xlsx,LV142755186NZ,Out for Delivery,24/04/2019 18:13,24/04/2019 18:14,-41.257003,174.7875228,WCP205A
WCP205A Apr 19 GPS.xlsx,2268350120745301WLG002AS,Out for Delivery,24/04/2019 18:13,24/04/2019 18:14,-41.257003,174.7875228,WCP205A
WCP205A Apr 19 GPS.xlsx,2809330804443510WLG000KN,Out for Delivery,24/04/2019 18:13,24/04/2019 18:14,-41.257003,174.7875228,WCP205A
WCP205A Apr 19 GPS.xlsx,LY114546567NZ,Out for Delivery,24/04/2019 18:13,24/04/2019 18:14,-41.257003,174.7875228,WCP205A
WCP205A Apr 19 GPS.xlsx,SA808189176NZ,Out for Delivery,24/04/2019 18:13,24/04/2019 18:14,-41.257003,174.7875228,WCP205A
WCP205A Apr 19 GPS.xlsx,SA808659215NZ,Out for Delivery,24/04/2019 18:13,24/04/2019 18:14,-41.257003,174.7875228,WCP205A
WCP205A Apr 19 GPS.xlsx,FJ027976134NZ,Out for Delivery,24/04/2019 18:13,24/04/2019 18:14,-41.257003,174.7875228,WCP205A
WCP205A Apr 19 GPS.xlsx,4621410000796601WLG001JN,Out for Delivery,24/04/2019 18:13,24/04/2019 18:14,-41.257003,174.7875228,WCP205A
WCP205A Apr 19 GPS.xlsx,FJ027696718NZ,Out for Delivery,24/04/2019 18:13,24/04/2019 18:14,-41.257003,174.7875228,WCP205A
WCP205A Apr 19 GPS.xlsx,3666920504206701WLG003JN,Out for Delivery,24/04/2019 18:13,24/04/2019 18:14,-41.257003,174.7875228,WCP205A
WCP205A Apr 19 GPS.xlsx,LV148259273NZ,Out for Delivery,24/04/2019 18:13,24/04/2019 18:14,-41.257003,174.7875228,WCP205A
WCP205A Apr 19 GPS.xlsx,4630160000912401WLG002HS,Out for Delivery,24/04/2019 18:13,24/04/2019 18:14,-41.257003,174.7875228,WCP205A
WCP205A Apr 19 GPS.xlsx,JT273278303NZ,Out for Delivery,24/04/2019 18:13,24/04/2019 18:14,-41.257003,174.7875228,WCP205A
WCP205A Apr 19 GPS.xlsx,2809330799331810WLG000ON,Out for Delivery,2/04/2019 8:56,2/04/2019 9:02,-41.2586242,174.7880458,WCP205A
WCP205A Apr 19 GPS.xlsx,4489030000052901WLG002ON,Out for Delivery,2/04/2019 8:56,2/04/2019 9:02,-41.2586242,174.7880458,WCP205A
WCP205A Apr 19 GPS.xlsx,IC079512865NZ,Out for Delivery,2/04/2019 8:56,2/04/2019 9:02,-41.2586242,174.7880458,WCP205A
WCP205A Apr 19 GPS.xlsx,LV146134222NZ,Out for Delivery,2/04/2019 8:56,2/04/2019 9:02,-41.2586242,174.7880458,WCP205A
WCP205A Apr 19 GPS.xlsx,4621410000713401WLG001ON,Out for Delivery,2/04/2019 8:56,2/04/2019 9:02,-41.2586242,174.7880458,WCP205A
WCP205A Apr 19 GPS.xlsx,SA808763345NZ,Out for Delivery,2/04/2019 8:56,2/04/2019 9:02,-41.2586242,174.7880458,WCP205A
WCP205A Apr 19 GPS.xlsx,FF158905688NZ,Out for Delivery,2/04/2019 8:56,2/04/2019 9:02,-41.2586242,174.7880458,WCP205A
WCP205A Apr 19 GPS.xlsx,4772160000038301WLG002LS,Out for Delivery,2/04/2019 8:56,2/04/2019 9:02,-41.2586242,174.7880458,WCP205A
WCP205A Apr 19 GPS.xlsx,8133723467002101WLG001JS,Out for Delivery,2/04/2019 8:56,2/04/2019 9:02,-41.2586242,174.7880458,WCP205A
WCP205A Apr 19 GPS.xlsx,FF158950007NZ,Out for Delivery,2/04/2019 8:56,2/04/2019 9:02,-41.2586242,174.7880458,WCP205A
WCP205A Apr 19 GPS.xlsx,2178350282039401WLG001OS,Out for Delivery,2/04/2019 8:56,2/04/2019 9:02,-41.2586242,174.7880458,WCP205A
WCP205A Apr 19 GPS.xlsx,LV147936962NZ,Out for Delivery,2/04/2019 8:56,2/04/2019 9:02,-41.2586242,174.7880458,WCP205A
WCP205A Apr 19 GPS.xlsx,2809330799492510WLG000KN,Out for Delivery,2/04/2019 8:56,2/04/2019 9:02,-41.2586242,174.7880458,WCP205A
WCP205A Apr 19 GPS.xlsx,4913390000134401WLG002PS,Out for Delivery,2/04/2019 8:56,2/04/2019 9:02,-41.2586242,174.7880458,WCP205A
WCP205A Apr 19 GPS.xlsx,2718290010095701WLG001AS,Out for Delivery,2/04/2019 8:57,2/04/2019 9:02,-41.2586242,174.7880458,WCP205A
WCP205A Apr 19 GPS.xlsx,8451523467005901WLG000JS,Out for Delivery,2/04/2019 8:57,2/04/2019 9:02,-41.2586242,174.7880458,WCP205A
WCP205A Apr 19 GPS.xlsx,HA213006603NZ,Out for Delivery,2/04/2019 8:57,2/04/2019 9:02,-41.2586242,174.7880458,WCP205A
WCP205A Apr 19 GPS.xlsx,2255910078214401ERR000QN,Out for Delivery,2/04/2019 8:57,2/04/2019 9:02,-41.2586242,174.7880458,WCP205A
WCP205A Apr 19 GPS.xlsx,LY119700775NZ,Out for Delivery,2/04/2019 8:57,2/04/2019 9:02,-41.2586242,174.7880458,WCP205A
WCP205A Apr 19 GPS.xlsx,SA808928637NZ,Out for Delivery,2/04/2019 8:57,2/04/2019 9:02,-41.2586242,174.7880458,WCP205A
WCP205A Apr 19 GPS.xlsx,SA808878017NZ,Out for Delivery,2/04/2019 8:57,2/04/2019 9:02,-41.2586242,174.7880458,WCP205A
WCP205A Apr 19 GPS.xlsx,SA808878025NZ,Out for Delivery,2/04/2019 8:57,2/04/2019 9:02,-41.2586242,174.7880458,WCP205A
WCP205A Apr 19 GPS.xlsx,2809330799294110WLG000ON,Out for Delivery,2/04/2019 8:57,2/04/2019 9:02,-41.2586242,174.7880458,WCP205A
WCP205A Apr 19 GPS.xlsx,LV148251323NZ,Out for Delivery,2/04/2019 8:57,2/04/2019 9:02,-41.2586242,174.7880458,WCP205A
WCP205A Apr 19 GPS.xlsx,4726840000490601WLG002JN,Out for Delivery,2/04/2019 8:57,2/04/2019 9:02,-41.2586242,174.7880458,WCP205A
WCP205A Apr 19 GPS.xlsx,2168656247006901WLG003ON,Out for Delivery,2/04/2019 8:57,2/04/2019 9:02,-41.2586242,174.7880458,WCP205A
WCP205A Apr 19 GPS.xlsx,LV145341886NZ,Out for Delivery,2/04/2019 8:57,2/04/2019 9:02,-41.2586242,174.7880458,WCP205A
WCP205A Apr 19 GPS.xlsx,FF158945320NZ,Out for Delivery,2/04/2019 8:57,2/04/2019 9:02,-41.2586242,174.7880458,WCP205A
WCP205A Apr 19 GPS.xlsx,2209800025320801ERR000ON,Out for Delivery,2/04/2019 8:57,2/04/2019 9:02,-41.2586242,174.7880458,WCP205A
WCP205A Apr 19 GPS.xlsx,2809330799380810WLG000ON,Out for Delivery,2/04/2019 8:57,2/04/2019 9:02,-41.2586242,174.7880458,WCP205A
WCP205A Apr 19 GPS.xlsx,HA208989127NZ,Out for Delivery,2/04/2019 8:57,2/04/2019 9:02,-41.2586242,174.7880458,WCP205A
WCP205A Apr 19 GPS.xlsx,LV146392371NZ,Out for Delivery,2/04/2019 8:58,2/04/2019 9:02,-41.2586242,174.7880458,WCP205A
WCP205A Apr 19 GPS.xlsx,LW113415503NZ,Out for Delivery,2/04/2019 8:58,2/04/2019 9:02,-41.2586242,174.7880458,WCP205A
WCP205A Apr 19 GPS.xlsx,LV148283493NZ,Out for Delivery,2/04/2019 8:58,2/04/2019 9:02,-41.2586242,174.7880458,WCP205A
WCP205A Apr 19 GPS.xlsx,LW113128666NZ,Out for Delivery,2/04/2019 8:58,2/04/2019 9:02,-41.2586242,174.7880458,WCP205A
WCP205A Apr 19 GPS.xlsx,LE151003953NZ,Out for Delivery,2/04/2019 8:58,2/04/2019 9:02,-41.2586242,174.7880458,WCP205A
WCP205A Apr 19 GPS.xlsx,2255910077843301ERR000QN,Out for Delivery,2/04/2019 8:58,2/04/2019 9:02,-41.2586242,174.7880458,WCP205A
WCP205A Apr 19 GPS.xlsx,8971953467001401WLG001HN,Out for Delivery,2/04/2019 8:58,2/04/2019 9:02,-41.2586242,174.7880458,WCP205A
WCP205A Apr 19 GPS.xlsx,8441513467001901WLG000AS,Out for Delivery,2/04/2019 8:58,2/04/2019 9:02,-41.2586242,174.7880458,WCP205A
WCP205A Apr 19 GPS.xlsx,4697120006933701WLG002JN,Out for Delivery,2/04/2019 8:58,2/04/2019 9:02,-41.2586242,174.7880458,WCP205A
WCP205A Apr 19 GPS.xlsx,HA213212110NZ,Out for Delivery,2/04/2019 8:58,2/04/2019 9:02,-41.2586242,174.7880458,WCP205A
WCP205A Apr 19 GPS.xlsx,LD587562650NZ,Out for Delivery,2/04/2019 8:58,2/04/2019 9:02,-41.2586242,174.7880458,WCP205A
WCP205A Apr 19 GPS.xlsx,FF158921005NZ,Out for Delivery,2/04/2019 8:58,2/04/2019 9:02,-41.2586242,174.7880458,WCP205A
WCP205A Apr 19 GPS.xlsx,LE207025210NZ,Out for Delivery,2/04/2019 8:58,2/04/2019 9:02,-41.2586242,174.7880458,WCP205A
WCP205A Apr 19 GPS.xlsx,HA212951202NZ,Out for Delivery,2/04/2019 8:58,2/04/2019 9:02,-41.2586242,174.7880458,WCP205A
WCP205A Apr 19 GPS.xlsx,4425970001029401WLG001AN,Out for Delivery,2/04/2019 8:58,2/04/2019 9:02,-41.2586242,174.7880458,WCP205A
WCP205A Apr 19 GPS.xlsx,JT273122411NZ,Out for Delivery,2/04/2019 8:58,2/04/2019 9:02,-41.2586242,174.7880458,WCP205A
WCP205A Apr 19 GPS.xlsx,LV146984927NZ,Out for Delivery,2/04/2019 8:58,2/04/2019 9:02,-41.2586242,174.7880458,WCP205A
WCP205A Apr 19 GPS.xlsx,8744793467131001WLG000OS,Out for Delivery,2/04/2019 8:58,2/04/2019 9:02,-41.2586242,174.7880458,WCP205A
WCP205A Apr 19 GPS.xlsx,1491030010443501WLG003HN,Out for Delivery,2/04/2019 8:59,2/04/2019 9:02,-41.2586242,174.7880458,WCP205A
WCP205A Apr 19 GPS.xlsx,2178350281951301WLG001ES,Out for Delivery,2/04/2019 8:59,2/04/2019 9:02,-41.2586242,174.7880458,WCP205A
WCP205A Apr 19 GPS.xlsx,HA203567467NZ,Out for Delivery,2/04/2019 8:59,2/04/2019 9:02,-41.2586242,174.7880458,WCP205A
WCP205A Apr 19 GPS.xlsx,3951110019717501WLG003IS,Out for Delivery,2/04/2019 8:59,2/04/2019 9:02,-41.2586242,174.7880458,WCP205A
WCP205A Apr 19 GPS.xlsx,3538680001440101WLG003JS,Out for Delivery,2/04/2019 8:59,2/04/2019 9:02,-41.2586242,174.7880458,WCP205A
WCP205A Apr 19 GPS.xlsx,3239080001868701WLG003JS,Out for Delivery,2/04/2019 8:59,2/04/2019 9:02,-41.2586242,174.7880458,WCP205A
WCP205A Apr 19 GPS.xlsx,4445620011312101WLG001OS,Out for Delivery,2/04/2019 9:00,2/04/2019 9:02,-41.2586242,174.7880458,WCP205A
WCP205A Apr 19 GPS.xlsx,LA116492787NZ,Out for Delivery,2/04/2019 9:00,2/04/2019 9:02,-41.2586242,174.7880458,WCP205A
WCP205A Apr 19 GPS.xlsx,LV145957390NZ,Out for Delivery,2/04/2019 9:00,2/04/2019 9:02,-41.2586242,174.7880458,WCP205A
WCP205A Apr 19 GPS.xlsx,HA203444542NZ,Out for Delivery,2/04/2019 9:01,2/04/2019 9:02,-41.2586242,174.7880458,WCP205A
WCP205A Apr 19 GPS.xlsx,3914880404364301WLG003QN,Out for Delivery,2/04/2019 9:01,2/04/2019 9:02,-41.2586242,174.7880458,WCP205A
WCP205A Apr 19 GPS.xlsx,HA213134562NZ,Out for Delivery,2/04/2019 9:01,2/04/2019 9:02,-41.2586242,174.7880458,WCP205A
WCP205A Apr 19 GPS.xlsx,2720560002394501WLG001HS,Out for Delivery,2/04/2019 9:01,2/04/2019 9:02,-41.2586242,174.7880458,WCP205A
WCP205A Apr 19 GPS.xlsx,2496260044243401ERR005AN,Out for Delivery,2/04/2019 9:01,2/04/2019 9:02,-41.2586242,174.7880458,WCP205A
WCP205A Apr 19 GPS.xlsx,8443443467001001WLG002OS,Out for Delivery,2/04/2019 9:01,2/04/2019 9:02,-41.2586242,174.7880458,WCP205A
WCP205A Apr 19 GPS.xlsx,JR369557162NZ,Out for Delivery,2/04/2019 9:01,2/04/2019 9:02,-41.2586242,174.7880458,WCP205A
WCP205A Apr 19 GPS.xlsx,HA212037405NZ,Out for Delivery,2/04/2019 9:01,2/04/2019 9:02,-41.2586242,174.7880458,WCP205A
WCP205A Apr 19 GPS.xlsx,SA808352606NZ,Out for Delivery,2/04/2019 9:02,2/04/2019 9:02,-41.2586242,174.7880458,WCP205A
WCP205A Apr 19 GPS.xlsx,FF158972149NZ,Out for Delivery,2/04/2019 9:02,2/04/2019 9:02,-41.2586242,174.7880458,WCP205A
WCP205A Apr 19 GPS.xlsx,2756990164918401WLG001JS,Out for Delivery,2/04/2019 9:02,2/04/2019 9:02,-41.2586242,174.7880458,WCP205A
